date,hour,energy_kWh
7/15/2012,16,1.988
7/15/2012,17,1.664
7/15/2012,18,0.802
7/15/2012,19,0.905
7/15/2012,20,2.126
7/15/2012,21,1.088
7/15/2012,22,0.844
7/15/2012,23,1.531
7/16/2012,0,0.795
7/16/2012,1,0.589
7/16/2012,2,0.55
7/16/2012,3,0.572
7/16/2012,4,0.548
7/16/2012,5,0.563
7/16/2012,6,0.558
7/16/2012,7,0.535
7/16/2012,8,0.563
7/16/2012,9,0.793
7/16/2012,10,0.989
7/16/2012,11,0.687
7/16/2012,12,0.897
7/16/2012,13,0.87
7/16/2012,14,1.093
7/16/2012,15,0.926
7/16/2012,16,0.897
7/16/2012,17,0.82
7/16/2012,18,1.044
7/16/2012,19,1.133
7/16/2012,20,0.789
7/16/2012,21,0.916
7/16/2012,22,1.549
7/16/2012,23,1.288
7/17/2012,0,0.672
7/17/2012,1,0.606
7/17/2012,2,0.561
7/17/2012,3,0.604
7/17/2012,4,0.567
7/17/2012,5,0.687
7/17/2012,6,0.617
7/17/2012,7,0.836
7/17/2012,8,0.578
7/17/2012,9,1.007
7/17/2012,10,0.975
7/17/2012,11,0.568
7/17/2012,12,0.863
7/17/2012,13,0.574
7/17/2012,14,0.572
7/17/2012,15,0.567
7/17/2012,16,0.789
7/17/2012,17,0.867
7/17/2012,18,1.018
7/17/2012,19,1.284
7/17/2012,20,0.851
7/17/2012,21,1.026
7/17/2012,22,1.176
7/17/2012,23,1.211
7/18/2012,0,0.739
7/18/2012,1,0.561
7/18/2012,2,0.607
7/18/2012,3,0.555
7/18/2012,4,0.573
7/18/2012,5,0.563
7/18/2012,6,0.561
7/18/2012,7,0.918
7/18/2012,8,0.568
7/18/2012,9,0.552
7/18/2012,10,0.557
7/18/2012,11,0.818
7/18/2012,12,0.725
7/18/2012,13,0.552
7/18/2012,14,0.543
7/18/2012,15,0.558
7/18/2012,16,0.913
7/18/2012,17,2.128
7/18/2012,18,2.399
7/18/2012,19,0.578
7/18/2012,20,0.827
7/18/2012,21,0.799
7/18/2012,22,1.443
7/18/2012,23,3.18
7/19/2012,0,0.918
7/19/2012,1,0.594
7/19/2012,2,0.558
7/19/2012,3,0.564
7/19/2012,4,0.555
7/19/2012,5,0.545
7/19/2012,6,0.569
7/19/2012,7,0.893
7/19/2012,8,0.571
7/19/2012,9,0.544
7/19/2012,10,0.781
7/19/2012,11,0.838
7/19/2012,12,0.807
7/19/2012,13,0.601
7/19/2012,14,1.562
7/19/2012,15,1.276
7/19/2012,16,0.947
7/19/2012,17,1.438
7/19/2012,18,1.204
7/19/2012,19,0.897
7/19/2012,20,1.044
7/19/2012,21,1.193
7/19/2012,22,1.752
7/19/2012,23,1.795
7/20/2012,0,1.212
7/20/2012,1,0.568
7/20/2012,2,0.596
7/20/2012,3,0.66
7/20/2012,4,0.603
7/20/2012,5,0.56
7/20/2012,6,0.577
7/20/2012,7,0.885
7/20/2012,8,0.618
7/20/2012,9,0.815
7/20/2012,10,0.753
7/20/2012,11,0.776
7/20/2012,12,0.574
7/20/2012,13,0.571
7/20/2012,14,0.556
7/20/2012,15,0.582
7/20/2012,16,0.863
7/20/2012,17,2.712
7/20/2012,18,1.695
7/20/2012,19,2.35
7/20/2012,20,1.25
7/20/2012,21,1.022
7/20/2012,22,1.729
7/20/2012,23,1.717
7/21/2012,0,0.787
7/21/2012,1,0.57
7/21/2012,2,0.726
7/21/2012,3,0.576
7/21/2012,4,0.572
7/21/2012,5,0.531
7/21/2012,6,0.582
7/21/2012,7,0.541
7/21/2012,8,0.714
7/21/2012,9,1.443
7/21/2012,10,1.395
7/21/2012,11,1.563
7/21/2012,12,0.791
7/21/2012,13,0.808
7/21/2012,14,0.643
7/21/2012,15,0.827
7/21/2012,16,2.686
7/21/2012,17,1.659
7/21/2012,18,0.662
7/21/2012,19,0.66
7/21/2012,20,0.662
7/21/2012,21,0.789
7/21/2012,22,1.14
7/21/2012,23,1.021
7/22/2012,0,0.593
7/22/2012,1,0.563
7/22/2012,2,0.561
7/22/2012,3,0.567
7/22/2012,4,0.555
7/22/2012,5,0.56
7/22/2012,6,0.55
7/22/2012,7,0.557
7/22/2012,8,0.552
7/22/2012,9,0.86
7/22/2012,10,0.682
7/22/2012,11,0.608
7/22/2012,12,0.745
7/22/2012,13,0.821
7/22/2012,14,0.869
7/22/2012,15,0.752
7/22/2012,16,0.734
7/22/2012,17,0.932
7/22/2012,18,0.555
7/22/2012,19,0.721
7/22/2012,20,2.261
7/22/2012,21,2.065
7/22/2012,22,2.639
7/22/2012,23,0.632
7/23/2012,0,0.594
7/23/2012,1,0.546
7/23/2012,2,0.568
7/23/2012,3,0.565
7/23/2012,4,0.526
7/23/2012,5,0.683
7/23/2012,6,0.725
7/23/2012,7,0.916
7/23/2012,8,0.553
7/23/2012,9,0.539
7/23/2012,10,0.845
7/23/2012,11,0.738
7/23/2012,12,0.561
7/23/2012,13,0.536
7/23/2012,14,0.534
7/23/2012,15,0.633
7/23/2012,16,0.762
7/23/2012,17,2.087
7/23/2012,18,1.126
7/23/2012,19,1.378
7/23/2012,20,0.959
7/23/2012,21,0.786
7/23/2012,22,1.129
7/23/2012,23,1.23
7/24/2012,0,0.859
7/24/2012,1,0.667
7/24/2012,2,0.584
7/24/2012,3,0.535
7/24/2012,4,0.582
7/24/2012,5,0.533
7/24/2012,6,0.536
7/24/2012,7,0.887
7/24/2012,8,0.537
7/24/2012,9,0.823
7/24/2012,10,0.708
7/24/2012,11,0.531
7/24/2012,12,0.546
7/24/2012,13,0.559
7/24/2012,14,0.852
7/24/2012,15,0.589
7/24/2012,16,0.616
7/24/2012,17,0.932
7/24/2012,18,0.932
7/24/2012,19,1.189
7/24/2012,20,0.66
7/24/2012,21,0.969
7/24/2012,22,1.258
7/24/2012,23,1.462
7/25/2012,0,0.69
7/25/2012,1,0.546
7/25/2012,2,0.582
7/25/2012,3,0.543
7/25/2012,4,0.572
7/25/2012,5,0.533
7/25/2012,6,0.558
7/25/2012,7,0.913
7/25/2012,8,0.568
7/25/2012,9,0.526
7/25/2012,10,0.727
7/25/2012,11,0.536
7/25/2012,12,0.765
7/25/2012,13,0.547
7/25/2012,14,0.61
7/25/2012,15,0.736
7/25/2012,16,0.929
7/25/2012,17,1.74
7/25/2012,18,0.951
7/25/2012,19,2.365
7/25/2012,20,2.663
7/25/2012,21,1.401
7/25/2012,22,2.211
7/25/2012,23,1.844
7/26/2012,0,1.023
7/26/2012,1,1.166
7/26/2012,2,0.565
7/26/2012,3,0.621
7/26/2012,4,0.549
7/26/2012,5,0.588
7/26/2012,6,0.587
7/26/2012,7,0.812
7/26/2012,8,0.631
7/26/2012,9,0.644
7/26/2012,10,0.976
7/26/2012,11,0.645
7/26/2012,12,0.674
7/26/2012,13,0.988
7/26/2012,14,0.524
7/26/2012,15,0.564
7/26/2012,16,0.729
7/26/2012,17,1.082
7/26/2012,18,0.855
7/26/2012,19,0.877
7/26/2012,20,0.948
7/26/2012,21,0.891
7/26/2012,22,3.325
7/26/2012,23,2.277
7/27/2012,0,0.587
7/27/2012,1,0.556
7/27/2012,2,0.692
7/27/2012,3,0.605
7/27/2012,4,0.552
7/27/2012,5,0.599
7/27/2012,6,0.551
7/27/2012,7,0.861
7/27/2012,8,0.543
7/27/2012,9,0.56
7/27/2012,10,0.785
7/27/2012,11,0.568
7/27/2012,12,0.584
7/27/2012,13,0.569
7/27/2012,14,0.526
7/27/2012,15,0.603
7/27/2012,16,0.961
7/27/2012,17,0.854
7/27/2012,18,0.842
7/27/2012,19,1.088
7/27/2012,20,1.152
7/27/2012,21,0.965
7/27/2012,22,1.249
7/27/2012,23,1.25
7/28/2012,0,0.784
7/28/2012,1,0.739
7/28/2012,2,0.544
7/28/2012,3,0.572
7/28/2012,4,0.57
7/28/2012,5,0.57
7/28/2012,6,0.566
7/28/2012,7,0.574
7/28/2012,8,0.535
7/28/2012,9,0.75
7/28/2012,10,1.24
7/28/2012,11,0.893
7/28/2012,12,0.709
7/28/2012,13,0.536
7/28/2012,14,0.716
7/28/2012,15,0.827
7/28/2012,16,1.209
7/28/2012,17,0.802
7/28/2012,18,0.926
7/28/2012,19,0.86
7/28/2012,20,0.799
7/28/2012,21,0.995
7/28/2012,22,1.013
7/28/2012,23,1.431
7/29/2012,0,0.936
7/29/2012,1,0.564
7/29/2012,2,0.794
7/29/2012,3,0.609
7/29/2012,4,0.531
7/29/2012,5,0.593
7/29/2012,6,0.545
7/29/2012,7,0.546
7/29/2012,8,0.637
7/29/2012,9,0.83
7/29/2012,10,0.614
7/29/2012,11,0.8
7/29/2012,12,0.849
7/29/2012,13,0.589
7/29/2012,14,0.689
7/29/2012,15,0.985
7/29/2012,16,0.63
7/29/2012,17,0.887
7/29/2012,18,0.89
7/29/2012,19,0.855
7/29/2012,20,0.606
7/29/2012,21,0.934
7/29/2012,22,1.355
7/29/2012,23,1.738
7/30/2012,0,1.051
7/30/2012,1,0.623
7/30/2012,2,0.669
7/30/2012,3,0.592
7/30/2012,4,0.57
7/30/2012,5,0.573
7/30/2012,6,0.586
7/30/2012,7,0.872
7/30/2012,8,0.556
7/30/2012,9,0.594
7/30/2012,10,0.562
7/30/2012,11,0.653
7/30/2012,12,0.768
7/30/2012,13,0.998
7/30/2012,14,1.046
7/30/2012,15,0.802
7/30/2012,16,1.344
7/30/2012,17,3.624
7/30/2012,18,1.342
7/30/2012,19,1.763
7/30/2012,20,0.889
7/30/2012,21,1.069
7/30/2012,22,1.449
7/30/2012,23,1.386
7/31/2012,0,0.61
7/31/2012,1,0.582
7/31/2012,2,0.552
7/31/2012,3,0.586
7/31/2012,4,0.556
7/31/2012,5,0.578
7/31/2012,6,0.577
7/31/2012,7,0.886
7/31/2012,8,0.665
7/31/2012,9,0.774
7/31/2012,10,0.58
7/31/2012,11,0.61
7/31/2012,12,0.949
7/31/2012,13,0.538
7/31/2012,14,0.575
7/31/2012,15,0.651
7/31/2012,16,0.713
7/31/2012,17,0.773
7/31/2012,18,0.95
7/31/2012,19,1.114
7/31/2012,20,1.35
7/31/2012,21,1.732
7/31/2012,22,2.251
7/31/2012,23,1.399
8/1/2012,0,0.638
8/1/2012,1,0.568
8/1/2012,2,0.597
8/1/2012,3,0.564
8/1/2012,4,0.586
8/1/2012,5,0.583
8/1/2012,6,0.571
8/1/2012,7,0.899
8/1/2012,8,0.644
8/1/2012,9,1.008
8/1/2012,10,0.829
8/1/2012,11,0.742
8/1/2012,12,0.72
8/1/2012,13,0.562
8/1/2012,14,0.547
8/1/2012,15,0.551
8/1/2012,16,0.638
8/1/2012,17,0.843
8/1/2012,18,0.916
8/1/2012,19,1.147
8/1/2012,20,3.708
8/1/2012,21,1.022
8/1/2012,22,1.624
8/1/2012,23,1.183
8/2/2012,0,0.596
8/2/2012,1,0.659
8/2/2012,2,0.602
8/2/2012,3,0.577
8/2/2012,4,0.574
8/2/2012,5,0.602
8/2/2012,6,0.566
8/2/2012,7,1.008
8/2/2012,8,0.548
8/2/2012,9,0.777
8/2/2012,10,0.573
8/2/2012,11,0.699
8/2/2012,12,0.714
8/2/2012,13,0.862
8/2/2012,14,2.343
8/2/2012,15,1.399
8/2/2012,16,0.717
8/2/2012,17,0.585
8/2/2012,18,0.703
8/2/2012,19,1.006
8/2/2012,20,3.972
8/2/2012,21,0.966
8/2/2012,22,1
8/2/2012,23,1.326
8/3/2012,0,1.239
8/3/2012,1,0.718
8/3/2012,2,0.559
8/3/2012,3,0.56
8/3/2012,4,0.563
8/3/2012,5,0.566
8/3/2012,6,0.566
8/3/2012,7,0.555
8/3/2012,8,0.744
8/3/2012,9,2.043
8/3/2012,10,2.151
8/3/2012,11,0.756
8/3/2012,12,0.981
8/3/2012,13,0.868
8/3/2012,14,1.178
8/3/2012,15,0.968
8/3/2012,16,1.059
8/3/2012,17,1.042
8/3/2012,18,1.442
8/3/2012,19,1.32
8/3/2012,20,1.2
8/3/2012,21,1.087
8/3/2012,22,0.987
8/3/2012,23,0.903
8/4/2012,0,0.842
8/4/2012,1,0.807
8/4/2012,2,0.593
8/4/2012,3,0.574
8/4/2012,4,0.583
8/4/2012,5,0.579
8/4/2012,6,0.556
8/4/2012,7,0.576
8/4/2012,8,0.589
8/4/2012,9,0.899
8/4/2012,10,1.058
8/4/2012,11,1.224
8/4/2012,12,0.874
8/4/2012,13,1.772
8/4/2012,14,2.563
8/4/2012,15,2.677
8/4/2012,16,2.012
8/4/2012,17,0.501
8/4/2012,18,0.503
8/4/2012,19,1.415
8/4/2012,20,2.194
8/4/2012,21,2.322
8/4/2012,22,1.099
8/4/2012,23,1.304
8/5/2012,0,0.551
8/5/2012,1,0
8/5/2012,2,0.561
8/5/2012,3,0.529
8/5/2012,4,0.556
8/5/2012,5,0.513
8/5/2012,6,0.613
8/5/2012,7,0.576
8/5/2012,8,0.589
8/5/2012,9,0.978
8/5/2012,10,1.928
8/5/2012,11,1.449
8/5/2012,12,1.537
8/5/2012,13,1.512
8/5/2012,14,1.728
8/5/2012,15,1.751
8/5/2012,16,2.382
8/5/2012,17,2.475
8/5/2012,18,1.205
8/5/2012,19,1.884
8/5/2012,20,0.943
8/5/2012,21,0.897
8/5/2012,22,1.22
8/5/2012,23,1.004
8/6/2012,0,0.552
8/6/2012,1,0.494
8/6/2012,2,0.577
8/6/2012,3,0.513
8/6/2012,4,0.572
8/6/2012,5,0.64
8/6/2012,6,0.578
8/6/2012,7,0.533
8/6/2012,8,0.579
8/6/2012,9,0.822
8/6/2012,10,0.549
8/6/2012,11,0.87
8/6/2012,12,0.536
8/6/2012,13,0.611
8/6/2012,14,0.607
8/6/2012,15,0.599
8/6/2012,16,1.088
8/6/2012,17,1.198
8/6/2012,18,1.829
8/6/2012,19,2.021
8/6/2012,20,1.834
8/6/2012,21,1.578
8/6/2012,22,2.048
8/6/2012,23,1.349
8/7/2012,0,0.623
8/7/2012,1,0.542
8/7/2012,2,0.615
8/7/2012,3,0.523
8/7/2012,4,0.59
8/7/2012,5,0.536
8/7/2012,6,0.579
8/7/2012,7,1.228
8/7/2012,8,0.606
8/7/2012,9,0.78
8/7/2012,10,0.665
8/7/2012,11,0.601
8/7/2012,12,0.599
8/7/2012,13,0.544
8/7/2012,14,0.579
8/7/2012,15,0.718
8/7/2012,16,1.258
8/7/2012,17,0.827
8/7/2012,18,0.889
8/7/2012,19,1.319
8/7/2012,20,1.432
8/7/2012,21,1.847
8/7/2012,22,1.914
8/7/2012,23,1.845
8/8/2012,0,0.995
8/8/2012,1,1.099
8/8/2012,2,0.563
8/8/2012,3,0.606
8/8/2012,4,0.546
8/8/2012,5,0.588
8/8/2012,6,0.552
8/8/2012,7,1.083
8/8/2012,8,0.909
8/8/2012,9,1.326
8/8/2012,10,0.61
8/8/2012,11,0.629
8/8/2012,12,0.599
8/8/2012,13,0.618
8/8/2012,14,0.714
8/8/2012,15,0.626
8/8/2012,16,0.598
8/8/2012,17,1.05
8/8/2012,18,0.842
8/8/2012,19,0.847
8/8/2012,20,1.092
8/8/2012,21,0.977
8/8/2012,22,1.329
8/8/2012,23,1.881
8/9/2012,0,1.305
8/9/2012,1,0.611
8/9/2012,2,0.646
8/9/2012,3,0.589
8/9/2012,4,0.631
8/9/2012,5,0.574
8/9/2012,6,0.612
8/9/2012,7,0.944
8/9/2012,8,0.577
8/9/2012,9,0.88
8/9/2012,10,0.566
8/9/2012,11,0.769
8/9/2012,12,0.536
8/9/2012,13,0.625
8/9/2012,14,0.517
8/9/2012,15,0.946
8/9/2012,16,1.239
8/9/2012,17,1.514
8/9/2012,18,1.139
8/9/2012,19,1.835
8/9/2012,20,2.489
8/9/2012,21,1.176
8/9/2012,22,1.911
8/9/2012,23,2.817
8/10/2012,0,0.627
8/10/2012,1,0.614
8/10/2012,2,0.627
8/10/2012,3,0.577
8/10/2012,4,0.63
8/10/2012,5,0.591
8/10/2012,6,0.617
8/10/2012,7,0.991
8/10/2012,8,0.564
8/10/2012,9,0.69
8/10/2012,10,0.796
8/10/2012,11,0.611
8/10/2012,12,0.649
8/10/2012,13,0.611
8/10/2012,14,0.577
8/10/2012,15,0.541
8/10/2012,16,0.877
8/10/2012,17,0.859
8/10/2012,18,1.912
8/10/2012,19,1.047
8/10/2012,20,1.699
8/10/2012,21,1.813
8/10/2012,22,1.315
8/10/2012,23,1.059
8/11/2012,0,0.838
8/11/2012,1,0.812
8/11/2012,2,0.581
8/11/2012,3,0.556
8/11/2012,4,0.551
8/11/2012,5,0.636
8/11/2012,6,0.606
8/11/2012,7,0.609
8/11/2012,8,0.961
8/11/2012,9,0.926
8/11/2012,10,1.353
8/11/2012,11,0.722
8/11/2012,12,0.791
8/11/2012,13,0.563
8/11/2012,14,0.61
8/11/2012,15,1.028
8/11/2012,16,0.996
8/11/2012,17,0.644
8/11/2012,18,1.088
8/11/2012,19,1.549
8/11/2012,20,1.17
8/11/2012,21,1.427
8/11/2012,22,1.922
8/11/2012,23,1.6
8/12/2012,0,0.648
8/12/2012,1,0.775
8/12/2012,2,0.644
8/12/2012,3,0.599
8/12/2012,4,0.592
8/12/2012,5,0.549
8/12/2012,6,0.595
8/12/2012,7,0.566
8/12/2012,8,1.014
8/12/2012,9,1.125
8/12/2012,10,0.749
8/12/2012,11,0.878
8/12/2012,12,1.083
8/12/2012,13,0.863
8/12/2012,14,0.577
8/12/2012,15,0.876
8/12/2012,16,0.785
8/12/2012,17,2.638
8/12/2012,18,1.217
8/12/2012,19,1.012
8/12/2012,20,1.333
8/12/2012,21,1.353
8/12/2012,22,1.357
8/12/2012,23,1.054
8/13/2012,0,0.629
8/13/2012,1,0.552
8/13/2012,2,0.599
8/13/2012,3,0.573
8/13/2012,4,0.554
8/13/2012,5,0.614
8/13/2012,6,0.541
8/13/2012,7,1
8/13/2012,8,0.893
8/13/2012,9,0.916
8/13/2012,10,0.579
8/13/2012,11,0.576
8/13/2012,12,0.522
8/13/2012,13,0.51
8/13/2012,14,0.575
8/13/2012,15,0.55
8/13/2012,16,0.86
8/13/2012,17,0.807
8/13/2012,18,0.67
8/13/2012,19,2.823
8/13/2012,20,1.453
8/13/2012,21,1.876
8/13/2012,22,1.744
8/13/2012,23,1.06
8/14/2012,0,0.645
8/14/2012,1,0.613
8/14/2012,2,0.599
8/14/2012,3,0.55
8/14/2012,4,0.569
8/14/2012,5,0.57
8/14/2012,6,0.747
8/14/2012,7,0.917
8/14/2012,8,0.661
8/14/2012,9,0.768
8/14/2012,10,0.649
8/14/2012,11,0.574
8/14/2012,12,0.536
8/14/2012,13,0.594
8/14/2012,14,0.887
8/14/2012,15,1.6
8/14/2012,16,2.595
8/14/2012,17,2.072
8/14/2012,18,2.144
8/14/2012,19,1.131
8/14/2012,20,1.153
8/14/2012,21,1.312
8/14/2012,22,1.419
8/14/2012,23,1.016
8/15/2012,0,0.689
8/15/2012,1,0.593
8/15/2012,2,0.538
8/15/2012,3,0.571
8/15/2012,4,0.556
8/15/2012,5,0.56
8/15/2012,6,0.57
8/15/2012,7,0.992
8/15/2012,8,2.551
8/15/2012,9,1.662
8/15/2012,10,1.749
8/15/2012,11,1.54
8/15/2012,12,1.683
8/15/2012,13,1.395
8/15/2012,14,1.511
8/15/2012,15,1.545
8/15/2012,16,1.748
8/15/2012,17,2.934
8/15/2012,18,2.447
8/15/2012,19,2.415
8/15/2012,20,3.996
8/15/2012,21,3.567
8/15/2012,22,3.35
8/15/2012,23,1.341
8/16/2012,0,0.849
8/16/2012,1,0.765
8/16/2012,2,0.693
8/16/2012,3,0.761
8/16/2012,4,0.642
8/16/2012,5,0.757
8/16/2012,6,0.912
8/16/2012,7,0.697
8/16/2012,8,0.721
8/16/2012,9,0.647
8/16/2012,10,0.625
8/16/2012,11,0.763
8/16/2012,12,0.676
8/16/2012,13,0.735
8/16/2012,14,1.538
8/16/2012,15,2.017
8/16/2012,16,2.317
8/16/2012,17,1.835
8/16/2012,18,3.008
8/16/2012,19,1.978
8/16/2012,20,1.408
8/16/2012,21,1.671
8/16/2012,22,1.331
8/16/2012,23,1.123
8/17/2012,0,0.663
8/17/2012,1,0.627
8/17/2012,2,0.6
8/17/2012,3,0.578
8/17/2012,4,0.594
8/17/2012,5,0.523
8/17/2012,6,0.597
8/17/2012,7,0.579
8/17/2012,8,0.771
8/17/2012,9,1.053
8/17/2012,10,0.617
8/17/2012,11,0.604
8/17/2012,12,0.861
8/17/2012,13,0.675
8/17/2012,14,0.947
8/17/2012,15,1.62
8/17/2012,16,3.161
8/17/2012,17,3.409
8/17/2012,18,1.897
8/17/2012,19,2.174
8/17/2012,20,2.352
8/17/2012,21,1.36
8/17/2012,22,1.337
8/17/2012,23,1.142
8/18/2012,0,0.648
8/18/2012,1,0.557
8/18/2012,2,0.592
8/18/2012,3,0.557
8/18/2012,4,0.609
8/18/2012,5,0.538
8/18/2012,6,0.584
8/18/2012,7,0.536
8/18/2012,8,0.737
8/18/2012,9,1.036
8/18/2012,10,0.879
8/18/2012,11,0.578
8/18/2012,12,1.224
8/18/2012,13,1.935
8/18/2012,14,2.48
8/18/2012,15,1.983
8/18/2012,16,0.724
8/18/2012,17,0.886
8/18/2012,18,0.537
8/18/2012,19,0.633
8/18/2012,20,1.132
8/18/2012,21,1.283
8/18/2012,22,1.361
8/18/2012,23,0.968
8/19/2012,0,0.701
8/19/2012,1,0.577
8/19/2012,2,0.676
8/19/2012,3,0.601
8/19/2012,4,0.568
8/19/2012,5,0.576
8/19/2012,6,0.572
8/19/2012,7,0.565
8/19/2012,8,0.745
8/19/2012,9,0.952
8/19/2012,10,0.692
8/19/2012,11,0.773
8/19/2012,12,0.906
8/19/2012,13,0.769
8/19/2012,14,0.722
8/19/2012,15,0.884
8/19/2012,16,0.727
8/19/2012,17,1.508
8/19/2012,18,0.739
8/19/2012,19,1.296
8/19/2012,20,1.505
8/19/2012,21,1.97
8/19/2012,22,1.474
8/19/2012,23,1.574
8/20/2012,0,0.755
8/20/2012,1,0.584
8/20/2012,2,0.605
8/20/2012,3,0.641
8/20/2012,4,0.624
8/20/2012,5,0.665
8/20/2012,6,1.172
8/20/2012,7,0.932
8/20/2012,8,0.606
8/20/2012,9,0.819
8/20/2012,10,0.836
8/20/2012,11,0.749
8/20/2012,12,0.938
8/20/2012,13,0.63
8/20/2012,14,0.622
8/20/2012,15,0.836
8/20/2012,16,0.697
8/20/2012,17,0.838
8/20/2012,18,0.876
8/20/2012,19,1.099
8/20/2012,20,2.713
8/20/2012,21,1.582
8/20/2012,22,2.074
8/20/2012,23,1.152
8/21/2012,0,0.83
8/21/2012,1,0.658
8/21/2012,2,0.633
8/21/2012,3,0.596
8/21/2012,4,0.592
8/21/2012,5,0.558
8/21/2012,6,0.593
8/21/2012,7,0.77
8/21/2012,8,0.587
8/21/2012,9,0.597
8/21/2012,10,0.616
8/21/2012,11,0.551
8/21/2012,12,0.573
8/21/2012,13,0.568
8/21/2012,14,0.741
8/21/2012,15,0.758
8/21/2012,16,0.953
8/21/2012,17,1.228
8/21/2012,18,0.754
8/21/2012,19,0.655
8/21/2012,20,1.324
8/21/2012,21,1.061
8/21/2012,22,1.148
8/21/2012,23,1.246
8/22/2012,0,0.703
8/22/2012,1,0.585
8/22/2012,2,0.732
8/22/2012,3,0.589
8/22/2012,4,0.599
8/22/2012,5,0.587
8/22/2012,6,0.563
8/22/2012,7,0.859
8/22/2012,8,0.591
8/22/2012,9,0.685
8/22/2012,10,0.86
8/22/2012,11,0.777
8/22/2012,12,0.642
8/22/2012,13,0.628
8/22/2012,14,0.638
8/22/2012,15,0.592
8/22/2012,16,0.622
8/22/2012,17,0.933
8/22/2012,18,0.799
8/22/2012,19,0.909
8/22/2012,20,1.293
8/22/2012,21,1.33
8/22/2012,22,1.258
8/22/2012,23,1.153
8/23/2012,0,0.662
8/23/2012,1,0.599
8/23/2012,2,0.593
8/23/2012,3,0.589
8/23/2012,4,0.564
8/23/2012,5,0.591
8/23/2012,6,0.639
8/23/2012,7,0.81
8/23/2012,8,0.564
8/23/2012,9,0.704
8/23/2012,10,0.812
8/23/2012,11,0.61
8/23/2012,12,0.622
8/23/2012,13,0.59
8/23/2012,14,0.623
8/23/2012,15,0.626
8/23/2012,16,0.915
8/23/2012,17,1.368
8/23/2012,18,4.55
8/23/2012,19,1.661
8/23/2012,20,2.109
8/23/2012,21,2.692
8/23/2012,22,1.905
8/23/2012,23,1.589
8/24/2012,0,0.798
8/24/2012,1,0.742
8/24/2012,2,0.667
8/24/2012,3,0.566
8/24/2012,4,0.549
8/24/2012,5,0.579
8/24/2012,6,0.574
8/24/2012,7,0.745
8/24/2012,8,0.59
8/24/2012,9,0.558
8/24/2012,10,0.483
8/24/2012,11,0.392
8/24/2012,12,0.46
8/24/2012,13,0.408
8/24/2012,14,0.451
8/24/2012,15,0.608
8/24/2012,16,1.099
8/24/2012,17,1.126
8/24/2012,18,0.847
8/24/2012,19,1.14
8/24/2012,20,1.246
8/24/2012,21,1.179
8/24/2012,22,1.281
8/24/2012,23,1.291
8/25/2012,0,1.374
8/25/2012,1,0.657
8/25/2012,2,1.486
8/25/2012,3,1.47
8/25/2012,4,1.447
8/25/2012,5,1.417
8/25/2012,6,1.381
8/25/2012,7,1.341
8/25/2012,8,1.296
8/25/2012,9,1.247
8/25/2012,10,1.196
8/25/2012,11,1.142
8/25/2012,12,1.088
8/25/2012,13,1.032
8/25/2012,14,0.977
8/25/2012,15,0.923
8/25/2012,16,0.87
8/25/2012,17,0.819
8/25/2012,18,0.771
8/25/2012,19,0.728
8/25/2012,20,0.688
8/25/2012,21,0.654
8/25/2012,22,0.626
8/25/2012,23,0.604
8/26/2012,0,0.59
8/26/2012,1,0.584
8/26/2012,2,0.638
8/26/2012,3,0.605
8/26/2012,4,0.701
8/26/2012,5,0.585
8/26/2012,6,0.598
8/26/2012,7,0.546
8/26/2012,8,0.654
8/26/2012,9,0.962
8/26/2012,10,0.899
8/26/2012,11,0.88
8/26/2012,12,0.713
8/26/2012,13,0.562
8/26/2012,14,0.596
8/26/2012,15,0.748
8/26/2012,16,0.628
8/26/2012,17,1.003
8/26/2012,18,3.392
8/26/2012,19,1.863
8/26/2012,20,1.13
8/26/2012,21,1.548
8/26/2012,22,1.465
8/26/2012,23,1.324
8/27/2012,0,2.651
8/27/2012,1,0.556
8/27/2012,2,0.582
8/27/2012,3,0.56
8/27/2012,4,0.584
8/27/2012,5,0.549
8/27/2012,6,0.56
8/27/2012,7,1.022
8/27/2012,8,0.623
8/27/2012,9,0.535
8/27/2012,10,0.756
8/27/2012,11,0.575
8/27/2012,12,0.633
8/27/2012,13,0.906
8/27/2012,14,0.563
8/27/2012,15,0.598
8/27/2012,16,0.741
8/27/2012,17,0.842
8/27/2012,18,1.675
8/27/2012,19,1.48
8/27/2012,20,1.968
8/27/2012,21,1.827
8/27/2012,22,2.337
8/27/2012,23,1.237
8/28/2012,0,0.658
8/28/2012,1,0.583
8/28/2012,2,0.575
8/28/2012,3,0.568
8/28/2012,4,0.589
8/28/2012,5,0.681
8/28/2012,6,0.628
8/28/2012,7,0.983
8/28/2012,8,0.581
8/28/2012,9,0.618
8/28/2012,10,0.785
8/28/2012,11,0.545
8/28/2012,12,0.583
8/28/2012,13,0.568
8/28/2012,14,0.699
8/28/2012,15,0.641
8/28/2012,16,0.92
8/28/2012,17,0.975
8/28/2012,18,1.048
8/28/2012,19,0.881
8/28/2012,20,1.034
8/28/2012,21,2.805
8/28/2012,22,2.497
8/28/2012,23,1.232
8/29/2012,0,0.676
8/29/2012,1,0.568
8/29/2012,2,0.592
8/29/2012,3,0.555
8/29/2012,4,0.584
8/29/2012,5,0.557
8/29/2012,6,0.584
8/29/2012,7,0.871
8/29/2012,8,0.575
8/29/2012,9,0.549
8/29/2012,10,0.86
8/29/2012,11,0.676
